ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,gaji_min,gaji_max
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Jambi | Seksi Keterpaduan Pembangunan Infrastruktur Jalan,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Sulawesi Barat | Seksi Preservasi,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Maluku Utara | Seksi Keterpaduan dan Pembangunan Infrastruktur Jalan,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Direktorat Kepatuhan Intern | Subdirektorat Pembinaan dan Pengembangan Kepatuhan Intern dan Manajemen Risiko,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Direktorat Pembangunan Jalan | Subdirektorat Wilayah I,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Jayapura | Seksi Keterpaduan dan Pembangunan Infrastruktur Jalan,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Sulawesi Tengah | Seksi Persevasi,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Jambi | Seksi Preservasi,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Besar Pelaksanaan Jalan Nasional Sumatera Selatan | Bidang Preservasi II,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Sulawesi Tengah | Seksi Pembangunan Jalan dan Jembatan,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Nusa Tenggara Barat | Seksi Preservasi,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Direktorat Sistem dan Strategi Penyelenggaraan Jalan dan Jembatan | Subdirektorat Jalan Daerah,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Kalimantan Selatan | Seksi Keterpaduan Pembangunan Infrastruktur Jalan,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Kalimantan Selatan | Seksi Preservasi,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Sulawesi Tengah | Seksi Keterpaduan Pembangunan Infrastruktur Jalan,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Direktorat Sistem dan Strategi Penyelenggaraan Jalan dan Jembatan | Subdirektorat Keterpaduan Sistem Jaringan Jalan dan Jembatan,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Direktorat Preservasi Jalan dan Jembatan Wilayah I | Subdirektorat Wilayah I.C,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Jayapura | Seksi Preservasi,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Kalimantan Utara | Seksi Preservasi,4,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Aceh | Seksi Keterpaduan Pembangunan Infrastruktur Jalan,3,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Kepulauan Riau | Seksi Pembangunan Jalan dan Jembatan,2,9400000,10000000
Kementerian Perhubungan,CPNS,PUTRA/PUTRI KALIMANTAN,PENILIK KENAVIGASIAN,KEMENTERIAN PERHUBUNGAN | DIREKTORAT JENDERAL PERHUBUNGAN LAUT | DIREKTORAT KENAVIGASIAN | SUBDIREKTORAT PERAMBUAN DAN PERBENGKELAN,1,2785700,6701650
Kementerian Perhubungan,CPNS,UMUM,PENILIK KENAVIGASIAN,KEMENTERIAN PERHUBUNGAN | DIREKTORAT JENDERAL PERHUBUNGAN LAUT | DIREKTORAT KENAVIGASIAN | SUBDIREKTORAT PERAMBUAN DAN PERBENGKELAN,4,2785700,6701650
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM IV/DIP | PALDAM IV/DIP,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM IX/UDY | PALDAM IX/UDY,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM II/SWJ | PALDAM II/Swj,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM IM | PALDAM IM,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XIII/MDK | PALDAM XIII/MDK,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XII/TPR | PALDAM XII/TPR,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | PUSPALAD,2,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XIV/HSN | PALDAM XIV/HSN,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM V/BRW | PALDAM V/BRW,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM VI/MLW | PALDAM VI/MLW,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM JAYA | PALDAM JAYA,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | DITTOPAD,2,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XVI/PTM | PALDAM XVI/PTM,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM I/BB | PALDAM I/BB,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XVII/CEN | PALDAM XVII/CEN,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM XVIII/KSR | PALDAM XVIII/KSR,8,2000000,5000000
Kementerian Pertahanan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pertahanan Keamanan (Hankam) | TNI AD | KODAM III/SLW | PALDAM III/SLW,8,2000000,5000000
Kementerian Pertanian,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | DIREKTORAT JENDERAL TANAMAN PANGAN | DIREKTORAT PENGOLAHAN DAN PEMASARAN HASIL TANAMAN PANGAN,2,2785700,7380850
Kementerian Sekretariat Negara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Sekretariat Negara | Sekretariat Wakil Presiden | Deputi Bidang Administrasi | Biro Umum | Bagian Kendaraan dan Keamanan Dalam | Subbagian Administrasi Kendaraan,1,3043120,9392120
Kementerian Ketenagakerjaan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas | Balai Pelatihan Vokasi dan Produktivitas Banyuwangi | Subbagian Umum,1,6000000,7500000
Kementerian Ketenagakerjaan,CPNS,PUTRA/PUTRI KALIMANTAN,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Sekretariat Jenderal | Biro Umum | Bagian Rumah Tangga dan Perlengkapan,1,6000000,7500000
Kementerian Ketenagakerjaan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas | Balai Besar Pelatihan Vokasi dan Produktivitas Serang | Bagian Umum,1,6000000,7500000
Kementerian Ketenagakerjaan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas | Balai Pelatihan Vokasi dan Produktivitas Banda Aceh | Subbagian Umum,1,6000000,7500000
Kementerian Ketenagakerjaan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja | Balai Keselamatan dan Kesehatan Kerja Makassar | Subbagian Umum,1,6000000,7500000
Kementerian Ketenagakerjaan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja | Balai Keselamatan dan Kesehatan Kerja Medan | Subbagian Umum,2,6000000,7500000
Kementerian Ketenagakerjaan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas | Balai Pelatihan Vokasi dan Produktivitas Bandung Barat | Subbagian Umum,1,6000000,7500000
Kementerian Ketenagakerjaan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas | Balai Pelatihan Vokasi dan Produktivitas Lombok Timur | Subbagian Umum,1,6000000,7500000
Kementerian Ketenagakerjaan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja | Balai Keselamatan dan Kesehatan Kerja Samarinda | Subbagian Umum,2,6000000,7500000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua Barat,1,9400000,10000000
Lembaga Perlindungan Saksi dan Korban,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN | SEKRETARIAT JENDERAL LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN | PERWAKILAN LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN JAWA TENGAH,1,3200000,6100000
Lembaga Perlindungan Saksi dan Korban,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN | SEKRETARIAT JENDERAL LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN | PERWAKILAN LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN NUSA TENGGARA TIMUR,1,3200000,6100000
Lembaga Perlindungan Saksi dan Korban,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN | SEKRETARIAT JENDERAL LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN | BIRO UMUM DAN KEPEGAWAIAN | BAGIAN KERUMAHTANGGAAN DAN LAYANAN PENGADAAN,10,3200000,6100000
Lembaga Perlindungan Saksi dan Korban,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN | SEKRETARIAT JENDERAL LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN | PERWAKILAN LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN JAWA TIMUR,1,3200000,6100000
Pemerintah Aceh,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,ACEH | DINAS KELAUTAN DAN PERIKANAN ACEH | UPTD PELABUHAN PERIKANAN PANTAI LABUHAN HAJI | SUB BAGIAN TATA USAHA,3,3000000,3200000
Pemerintah Kab. Aceh Barat Daya,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kabupaten Aceh Barat Daya | Dinas Perhubungan | Bidang Lalu Lintas dan Angkutan Jalan,1,2750000,3200000
Pemerintah Kab. Aceh Singkil,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KAB. ACEH SINGKIL | DINAS SYARI'AT ISLAM DAN PENDIDIKAN DAYAH | BIDANG DAKWAH DAN PERIBADATAN | SEKSI PENATAAN SARANA PERIBADATAN,1,2785700,4575200
Pemerintah Kab. Agam,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN AGAM                                              | DINAS PEKERJAAN UMUM DAN TATA RUANG | BIDANG CIPTA KARYA,1,3043120,3650378
Pemerintah Kab. Alor,CPNS,UMUM,PENGAWAS JARINGAN UTILITAS,Pemerintah Kabupaten Alor | Dinas Pekerjaan Umum Dan Penataan Ruang | Bidang Bina Marga,1,2785700,3500000
Pemerintah Kab. Bantul,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"Pemerintah Kabupaten Bantul | Dinas Pekerjaan Umum, Perumahan dan Kawasan Permukiman | Bidang Perumahan dan Permukiman",2,2500000,5000000
Pemerintah Kab. Bantul,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"Pemerintah Kabupaten Bantul | Dinas Pekerjaan Umum, Perumahan dan Kawasan Permukiman | Bidang Cipta Karya",2,2500000,5000000
Pemerintah Kab. Bantul,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"Pemerintah Kabupaten Bantul | Dinas Pekerjaan Umum, Perumahan dan Kawasan Permukiman | Bidang Bina Marga",2,2500000,5000000
Pemerintah Kab. Banyumas,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Banyumas | DINAS PERTANIAN DAN KETAHANAN PANGAN | BIDANG SARANA DAN PRASARANA PERTANIAN,1,3200000,5200000
Pemerintah Kab. Barito Selatan,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,KABUPATEN BARITO SELATAN | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | UPT WORKSHOP DAN PERALATAN KONSTRUKSI,1,3000000,5000000
Pemerintah Kab. Barito Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KAB. BARITO TIMUR | RSUD TAMIANG LAYANG | Bidang Penunjang Medik dan Non Medik RSUD Tamiang Layang | Seksi Penunjang Non Medik,3,2800000,3100000
Pemerintah Kab. Barito Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KAB. BARITO TIMUR | SATUAN POLISI PAMONG PRAJA | SEKRETARIAT SATUAN POLISI PAMONG PRAJA | SUB BAGIAN UMUM DAN KEPEGAWAIAN,4,2800000,3100000
Pemerintah Kab. Barito Utara,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,"PEMERINTAH KABUPATEN BARITO UTARA | DINAS KETAHANAN PANGAN DAN PERIKANAN | BIDANG PENANGKAPAN, KELEMBAGAAN, MUTU DAN PEMASARAN HASIL PERIKANAN",12,2500000,5000000
Pemerintah Kab. Barito Utara,CPNS,UMUM,PENGAWAS JARINGAN UTILITAS,PEMERINTAH KABUPATEN BARITO UTARA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG TATA KOTA,3,2500000,5000000
Pemerintah Kab. Barito Utara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BARITO UTARA | DINAS PERTANIAN | BALAI BENIH TANAMAN PANGAN DAN HORTIKULTURA | SUBBAGIAN TATA USAHA BALAI BENIH TANAMAN PANGAN DAN HORTIKULTURA,5,2500000,5000000
Pemerintah Kab. Barito Utara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BARITO UTARA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG TATA KOTA,6,2500000,5000000
Pemerintah Kab. Barito Utara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BARITO UTARA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG CIPTA KARYA,3,2500000,5000000
Pemerintah Kab. Barito Utara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BARITO UTARA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG BINA MARGA,7,2500000,5000000
Pemerintah Kab. Barito Utara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BARITO UTARA | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT PELAKSANA | SUBBAGIAN KEUANGAN DAN ASET,30,2500000,5000000
Pemerintah Kab. Barito Utara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BARITO UTARA | DINAS PERTANIAN | BALAI PEMBIBITAN TERNAK | SUBBAGIAN TATA USAHA BALAI PEMBIBITAN TERNAK,7,2500000,5000000
Pemerintah Kab. Berau,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BERAU | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | UPT LABORATORIUM BAHAN KONSTRUKSI,1,2785700,4575200
Pemerintah Kab. Bogor,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"Pemerintah Kabupaten Bogor | Dinas Tanaman Pangan, Hortikultura dan Perkebunan | Bidang Prasarana Pertanian",1,2785700,5000000
Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA PERTAMBANGAN,PEMERINTAH KABUPATEN BOJONEGORO | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PEREKONOMIAN DAN SUMBER DAYA ALAM,1,2785700,7760450
Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KETAHANAN PANGAN DAN PERTANIAN,1,2785700,8427950
Pemerintah Kab. Bojonegoro,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BOJONEGORO | RSUD Padangan,1,3000000,5000000
Pemerintah Kab. Bojonegoro,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BOJONEGORO | RSU Dr. R. Sosodoro Djatikoesoemo,1,3000000,5000000
Pemerintah Kab. Bojonegoro,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KESEHATAN,1,3000000,5000000
Pemerintah Kab. Brebes,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN BREBES | DINAS PERHUBUNGAN | BIDANG LALU LINTAS,1,2228560,3175698
Pemerintah Kab. Buru Selatan,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Ketahanan Pangan | Bidang Distribusi Pangan,1,2800000,3500000
Pemerintah Kab. Buru Selatan,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Pertanian | Bidang Prasarana, Sarana dan Penyuluhan",1,2800000,3500000
Pemerintah Kab. Deiyai,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN DEIYAI | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG SUMBER DAYA AIR | Seksi Operasi dan Pemeliharaan,1,2900000,3800000
Pemerintah Kab. Dharmasraya,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN DHARMASRAYA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG CIPTA KARYA,1,2531558,2856018
Pemerintah Kab. Ende,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,Pemerintah Kabupaten Ende | Dinas Pertanian | Bidang Prasarana dan Sarana Pertanian,5,2000000,3000000
Pemerintah Kab. Fak-Fak,CPNS,UMUM (NON OAP),PENATA KELOLA KELAUTAN DAN PERIKANAN,"Pemerintah Kabupaten Fakfak | Dinas Perikanan dan Kelautan Kabupaten Fakfak | Bidang Pemberdayaan Masyarakat Pesisir dan Pulau-pulau Kecil | Seksi Tata Ruang, Pengelolaan dan Konservasi Wilayah Pesisir dan Pulau-pulau Kecil",1,3200000,4200000
Pemerintah Kab. Fak-Fak,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA KELAUTAN DAN PERIKANAN,"Pemerintah Kabupaten Fakfak | Dinas Perikanan dan Kelautan Kabupaten Fakfak | Bidang Pemberdayaan Masyarakat Pesisir dan Pulau-pulau Kecil | Seksi Tata Ruang, Pengelolaan dan Konservasi Wilayah Pesisir dan Pulau-pulau Kecil",4,3200000,4200000
Pemerintah Kab. Flores Timur,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kabupaten Flores Timur | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Bina Marga,1,3000000,6000000
Pemerintah Kab. Flores Timur,CPNS,UMUM,"PENGAWAS ENERGI BARU, TERBARUKAN, DAN KONSERVASI ENERGI",Pemerintah Kabupaten Flores Timur | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Sumber Daya Alam,1,3000000,6000000
Pemerintah Kab. Flores Timur,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kabupaten Flores Timur | Dinas Perhubungan | Bidang Perhubungan Darat,2,3000000,6000000
Pemerintah Kab. Flores Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Flores Timur | Dinas Pekerjaan Umum dan Penataan Ruang | Sekretariat,1,3000000,6000000
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pengelolaan Informasi Administrasi Kependudukan,1,2780000,3400000
